Date,Close,High,Low,Open,Volume,Daily_Return,Rolling_Mean,Rolling_Std
,TSLA,TSLA,TSLA,TSLA,TSLA,,,
2015-07-31,17.74333381652832,17.957332611083984,17.674667358398438,17.84000015258789,33339000,-0.0023988239767867015,17.72006673812866,0.4761871862050628
2015-08-03,17.332666397094727,17.78066635131836,17.13800048828125,17.752666473388672,38302500,-0.023144884928617437,17.654300022125245,0.4298618398558615
2015-08-04,17.75200080871582,17.781333923339844,17.222667694091797,17.333999633789062,35287500,0.02419330078904558,17.648966693878172,0.42784978718221456
2015-08-05,18.0086669921875,18.066667556762695,17.360000610351562,17.57200050354004,93214500,0.014458436896063187,17.69953336715698,0.4059862661948159
2015-08-06,16.408666610717773,17.0,15.7413330078125,16.63599967956543,219357000,-0.08884613070827718,17.660233306884766,0.4873251363573167
2015-08-07,16.167333602905273,16.248666763305664,15.892666816711426,16.238666534423828,76101000,-0.014707655017798138,17.604766654968262,0.5863502245890057
2015-08-10,16.076000213623047,16.197999954223633,15.736666679382324,15.876667022705078,62788500,-0.005649254943673188,17.534700012207033,0.678815762788445
2015-08-11,15.824666976928711,15.953332901000977,15.629332542419434,15.8100004196167,63973500,-0.015634065274604314,17.440433406829833,0.7769977753680232
2015-08-12,15.878000259399414,15.98466682434082,15.515999794006348,15.666666984558105,55920000,0.0033702625495031224,17.357200050354002,0.8510975896824345
2015-08-13,16.167333602905273,16.43199920654297,15.941332817077637,15.990667343139648,70338000,0.018222278547613824,17.27663335800171,0.8847034171972996
2015-08-14,16.209999084472656,16.528667449951172,16.118000030517578,16.482667922973633,65472000,0.0026389930841606013,17.17159996032715,0.8801658133628333
2015-08-17,16.999332427978516,17.106000900268555,16.700666427612305,17.03733253479004,107650500,0.04869422505161958,17.080699920654297,0.7905736462572426
2015-08-18,17.381332397460938,17.39666748046875,16.90399932861328,17.025333404541016,62925000,0.022471468870960187,17.060533237457275,0.7766935577224015
2015-08-19,17.016666412353516,17.376667022705078,17.001333236694336,17.35533332824707,54064500,-0.02098032399177252,17.018466567993165,0.7536711572907697
2015-08-20,16.14533233642578,16.970666885375977,16.126667022705078,16.804000854492188,73587000,-0.05120474567775368,16.935066509246827,0.7533721588899499
2015-08-21,15.38466739654541,16.253332138061523,15.36733341217041,15.733332633972168,98853000,-0.047113613026361856,16.819599866867065,0.806060225994505
2015-08-24,14.591333389282227,15.426667213439941,13.0,13.519332885742188,143724000,-0.05156653613722739,16.705799913406373,0.9472623484032823
2015-08-25,14.66866683959961,15.393333435058594,14.607999801635742,15.368000030517578,64909500,0.005299957738899019,16.556499910354614,1.0221897537322282
2015-08-26,14.989333152770996,15.199999809265137,14.36733341217041,15.195332527160645,74445000,0.021860631008791875,16.42656660079956,1.0489827961601061
2015-08-27,16.19933319091797,16.316667556762695,15.387332916259766,15.399999618530273,114840000,0.08072407396744574,16.347233295440674,0.9995955898963085
2015-08-28,16.565332412719727,16.76333236694336,16.10466766357422,16.124000549316406,82705500,0.022593474526899193,16.288333225250245,0.9462869743334729
2015-08-31,16.604000091552734,16.996667861938477,16.367332458496094,16.374666213989258,70503000,0.00233425311787383,16.251899909973144,0.9175536062210449
2015-09-01,15.908666610717773,16.399999618530273,15.79800033569336,16.022666931152344,81822000,-0.04187746789935942,16.15973320007324,0.8489560192107565
2015-09-02,16.512666702270508,16.525333404541016,15.985333442687988,16.35333251953125,69438000,0.0379667326201818,16.08493318557739,0.7358455635493133
2015-09-03,16.3713321685791,16.80533218383789,16.333332061767578,16.804000854492188,62922000,-0.008559158628931418,16.08306646347046,0.7350279811498667
2015-09-04,16.1286678314209,16.272666931152344,15.880000114440918,16.05933380126953,55338000,-0.014822516253377382,16.08113317489624,0.7348455014945203
2015-09-08,16.544666290283203,16.610666275024414,16.270000457763672,16.336666107177734,47073000,0.0257924872165749,16.104566478729247,0.7421098839569813
2015-09-09,16.5939998626709,16.950000762939453,16.553333282470703,16.803333282470703,50862000,0.002981841490309778,16.14303312301636,0.7467622100642358
2015-09-10,16.565332412719727,16.71466636657715,16.35533332824707,16.48200035095215,40635000,-0.0017275792568650639,16.177399730682374,0.7497331162367046
2015-09-11,16.682666778564453,16.682666778564453,16.315332412719727,16.50933265686035,35262000,0.007083127758706009,16.20316638946533,0.758176837263969
2015-09-14,16.87933349609375,16.950000762939453,16.64466667175293,16.739999771118164,43363500,0.011788685834209334,16.236633110046387,0.773119622300813
2015-09-15,16.904666900634766,16.97333335876465,16.633333206176758,16.850000381469727,44002500,0.0015008533688181114,16.2318998336792,0.7684802457836698
2015-09-16,17.483333587646484,17.525333404541016,16.858667373657227,16.869333267211914,66256500,0.03423117949694654,16.236999893188475,0.7768033987127426
2015-09-17,17.471332550048828,17.700000762939453,17.37933349609375,17.597333908081055,53787000,-0.000686427307326376,16.259733200073242,0.8068916331932575
2015-09-18,17.374666213989258,17.58799934387207,17.166667938232422,17.19733238220215,56446500,-0.005532854221774852,16.321199893951416,0.8437021495334113
2015-09-21,17.613332748413086,18.10466766357422,17.053333282470703,17.59866714477539,91803000,0.013736467307306599,16.4326331615448,0.8605077986058932
2015-09-22,17.395999908447266,17.510000228881836,17.058000564575195,17.268667221069336,54966000,-0.012339109416155347,16.572866487503052,0.7682304575172686
2015-09-23,17.40399932861328,17.472000122070312,17.172000885009766,17.463333129882812,39012000,0.000459842504490382,16.709633111953735,0.6449841283445159
2015-09-24,17.541332244873047,17.56333351135254,17.08066749572754,17.302000045776367,51723000,0.007890882645230857,16.837233066558838,0.5286896672230772
2015-09-25,17.12733268737793,17.79400062561035,17.07666778564453,17.77400016784668,56601000,-0.02360137483948066,16.883633041381835,0.5101560600095959
2015-09-28,16.562000274658203,17.319332122802734,16.44066619873047,17.156667709350586,73516500,-0.03300761554870424,16.88346643447876,0.5102660140601677
2015-09-29,16.44333267211914,16.98200035095215,16.36400032043457,16.69733238220215,55548000,-0.00716505256437161,16.87543306350708,0.5161284156787048
2015-09-30,16.559999465942383,16.82666778564453,16.1560001373291,16.799999237060547,73944000,0.007095082009808129,16.90799970626831,0.47044388578449187
2015-10-01,15.991999626159668,16.566667556762695,15.808667182922363,16.500667572021484,68595000,-0.03429950833940998,16.88196635246277,0.506496988938421
2015-10-02,16.504667282104492,16.51333236694336,15.661999702453613,15.706666946411133,66360000,0.032057758124643954,16.88863310813904,0.5002611529774272
2015-10-05,16.40999984741211,16.6560001373291,16.275333404541016,16.589332580566406,55348500,-0.005735797824596434,16.9026997089386,0.481365841488326
2015-10-06,16.097333908081055,16.20199966430664,15.70533275604248,16.0,78378000,-0.01905337856419076,16.88033308982849,0.5085049927298251
2015-10-07,15.46399974822998,15.846667289733887,15.274666786193848,15.775333404541016,102210000,-0.03934404066335062,16.823833084106447,0.5970602380616004
2015-10-08,15.114666938781738,15.381333351135254,14.753999710083008,15.338666915893555,91998000,-0.022590068231747584,16.751299810409545,0.7079377919802019
2015-10-09,14.712667465209961,14.958000183105469,14.557332992553711,14.728667259216309,92376000,-0.02659664782558413,16.65279984474182,0.8422903896695858
2015-10-12,14.371999740600586,14.866666793823242,14.351332664489746,14.866000175476074,57544500,-0.023154721971044956,16.527433156967163,0.9818351346719423
2015-10-13,14.616666793823242,14.834667205810547,14.075332641601562,14.218667030334473,77572500,0.017023869860745666,16.413033151626585,1.0653138893641536
2015-10-14,14.458666801452637,14.729999542236328,14.362000465393066,14.711333274841309,46566000,-0.010809577491181055,16.261799812316895,1.118729409067646
2015-10-15,14.753999710083008,14.781999588012695,14.24666690826416,14.428667068481445,42663000,0.020426012486898237,16.125933170318604,1.1290622830248718
2015-10-16,15.133999824523926,15.36533260345459,14.857999801635742,14.869333267211914,65017500,0.025755735523108614,16.013899850845338,1.109632926377904
2015-10-19,15.206666946411133,15.40999984741211,14.996000289916992,15.100000381469727,37618500,0.00480158072748571,15.893566560745239,1.0562659341380698
2015-10-20,14.20199966430664,15.239999771118164,13.466667175292969,15.1813325881958,223500000,-0.06606755350432658,15.733866548538208,1.058605524453155
2015-10-21,14.005999565124512,14.320667266845703,13.920000076293945,14.13266658782959,62272500,-0.013800880426347861,15.56396656036377,1.0490880290521098
2015-10-22,14.114666938781738,14.383333206176758,13.960000038146973,14.104000091552734,42378000,0.0077586303749297425,15.392633295059204,0.9871415604811171
2015-10-23,13.939332962036133,14.356666564941406,13.845999717712402,14.333333015441895,63532500,-0.01242211222596079,15.233233308792114,0.9489399490724766
2015-10-26,14.350666999816895,14.392000198364258,14.0,14.092000007629395,50871000,0.02950887527409196,15.12266664505005,0.91415924587361
2015-10-27,14.023332595825195,14.473333358764648,13.833999633789062,14.322667121887207,52791000,-0.022809699646425874,15.001666641235351,0.8899914839265961
2015-10-28,14.197333335876465,14.229999542236328,13.886667251586914,14.087332725524902,40929000,0.012407945034625278,14.883533334732055,0.8268218575783682
2015-10-29,14.108667373657227,14.25,14.042667388916016,14.116666793823242,27075000,-0.006245254663083899,14.789366722106934,0.8007702219525517
2015-10-30,13.795332908630371,14.108667373657227,13.592666625976562,14.026666641235352,66583500,-0.022208650663342766,14.653900003433227,0.720462154044384
2015-11-02,14.252667427062988,14.386667251586914,13.814666748046875,13.928000450134277,58918500,0.03315139413174362,14.546033382415771,0.5941223227106449
2015-11-03,13.890000343322754,14.295999526977539,13.850000381469727,14.256667137145996,124987500,-0.025445558566223325,14.435666704177857,0.48595404302234607
2015-11-04,15.442000389099121,15.515999794006348,15.013333320617676,15.133333206176758,190896000,0.11173506172895453,14.434566736221313,0.4835226954882978
2015-11-05,15.451333045959473,15.638667106628418,15.279333114624023,15.371999740600586,67452000,0.0006043683865557536,14.4514000415802,0.5133840249140902
2015-11-06,15.490667343139648,15.557332992553711,15.300000190734863,15.380000114440918,36679500,0.0025456895572166793,14.490300035476684,0.5614479237528079
2015-11-09,15.022000312805176,15.53266716003418,14.954000473022461,15.53266716003418,57763500,-0.030254799225420848,14.522800064086914,0.5729350490693814
2015-11-10,14.433333396911621,14.91333293914795,14.405332565307617,14.898667335510254,69255000,-0.0391869859962497,14.513633394241333,0.5728207951354906
2015-11-11,14.60533332824707,14.631999969482422,14.241999626159668,14.517999649047852,50217000,0.011916854312549408,14.520966720581054,0.5730188571124735
2015-11-12,14.196000099182129,14.600000381469727,14.177332878112793,14.523332595825195,43738500,-0.028026284636262333,14.49306674003601,0.5746574427688088
2015-11-13,13.812666893005371,14.199333190917969,13.767999649047852,14.196666717529297,51454500,-0.02700290247242554,14.427000093460084,0.573045651314305
2015-11-16,14.287332534790039,14.331999778747559,13.720000267028809,13.739333152770996,43881000,0.03436451812394292,14.381033372879028,0.5433140454968635
2015-11-17,14.266667366027832,14.399999618530273,14.09333324432373,14.346667289733887,32230500,-0.0014463979691021756,14.384266757965088,0.5423841281923629
2015-11-18,14.73799991607666,14.7586669921875,14.168000221252441,14.300000190734863,42178500,0.033037326654939525,14.420866775512696,0.5402085445291236
2015-11-19,14.786666870117188,15.079333305358887,14.686667442321777,14.702667236328125,37566000,0.0033021410176179433,14.454466772079467,0.541059016815807
2015-11-20,14.667332649230957,15.0,14.238666534423828,14.899333000183105,66010500,-0.008070393546729338,14.490866756439209,0.5289315046718444
2015-11-23,14.516667366027832,14.612000465393066,14.312000274658203,14.489999771118164,37893000,-0.010272166508136338,14.499166774749757,0.5279171630430533
2015-11-24,14.550000190734863,14.733332633972168,14.333333015441895,14.357999801635742,37204500,0.0022961761034103745,14.525500154495239,0.5159320141995762
2015-11-25,15.309332847595215,15.388667106628418,14.692000389099121,14.755999565124512,59862000,0.052187810783939304,14.581100130081177,0.5381451626931881
2015-11-27,15.440667152404785,15.483332633972168,15.133999824523926,15.404000282287598,29241000,0.008578708564050963,14.647700119018555,0.5586334685955248
2015-11-30,15.350666999816895,15.618666648864746,15.272000312805176,15.452667236328125,39897000,-0.005828773569144241,14.72546682357788,0.5417338179090684
2015-12-01,15.812666893005371,15.866666793823242,15.403332710266113,15.404000282287598,56010000,0.03009640513952827,14.803466796875,0.5809619910020242
2015-12-02,15.465999603271484,15.90666675567627,15.415332794189453,15.800000190734863,44722500,-0.021923391675773063,14.882266759872437,0.5569257693714694
2015-12-03,15.513999938964844,15.829999923706055,15.333333015441895,15.6986665725708,44094000,0.0031036038358105422,14.885866737365722,0.5609524708419433
2015-12-04,15.358667373657227,15.5513334274292,15.177332878112793,15.497332572937012,38604000,-0.010012412396463,14.88123345375061,0.5564003086339806
2015-12-07,15.408666610717773,15.708666801452637,15.076666831970215,15.180000305175781,47163000,0.003255441103328094,14.877133417129517,0.5519575035624238
2015-12-08,15.114666938781738,15.25333309173584,14.946666717529297,15.168000221252441,40314000,-0.01908015011055786,14.881766748428344,0.5536239950641832
2015-12-09,14.968000411987305,15.166666984558105,14.714667320251465,15.113332748413086,45867000,-0.009703589724369799,14.90850009918213,0.5436495273627702
2015-12-10,15.137999534606934,15.232666969299316,14.909333229064941,14.980667114257812,31075500,0.011357503870956798,14.935133409500121,0.5410571814767993
2015-12-11,14.468000411987305,15.050000190734863,14.442667007446289,15.015999794006348,49030500,-0.044259422857554354,14.94873342514038,0.5246708530798955
2015-12-14,14.571999549865723,14.727999687194824,14.324666976928711,14.500666618347168,42406500,0.007188217785247586,14.986700057983398,0.46184769194329395
2015-12-15,14.739333152770996,14.814666748046875,14.533332824707031,14.788000106811523,33666000,0.011483228662796385,15.009300088882446,0.4361688920757773
2015-12-16,15.633999824523926,15.658666610717773,14.715332984924316,14.80666732788086,76564500,0.06069926383234869,15.07766671180725,0.4205190553246057
2015-12-17,15.559332847595215,15.850666999816895,15.320667266845703,15.595999717712402,49479000,-0.004775935638145934,15.118733358383178,0.42567522750727776
2015-12-18,15.36400032043457,15.726667404174805,15.28600025177002,15.526000022888184,45213000,-0.01255404258485504,15.147600030899047,0.42152671273010617
2015-12-21,15.503999710083008,15.722000122070312,15.405332565307617,15.446000099182129,29298000,0.009112170445755297,15.189433383941651,0.41278094141083754
2015-12-22,15.329999923706055,15.770000457763672,15.308667182922363,15.666000366210938,29422500,-0.011222896648004466,15.230100011825561,0.3819233424751967
2015-12-23,15.313332557678223,15.563332557678223,15.208666801452637,15.478667259216309,23325000,-0.001087238493853948,15.268266630172729,0.34691887614901895
2015-12-24,15.371333122253418,15.458666801452637,15.218667030334473,15.370667457580566,10620000,0.003787586036986701,15.27136664390564,0.34758153089864086
2015-12-28,15.263333320617676,15.465332984924316,15.03600025177002,15.432666778564453,28519500,-0.007026053028503343,15.262499952316285,0.34528973337620267
2015-12-29,15.812666893005371,15.847999572753906,15.303333282470703,15.337332725524902,36094500,0.03599040660703223,15.285599946975708,0.36631256705184184
2015-12-30,15.87266731262207,16.242000579833984,15.711333274841309,15.773332595825195,55468500,0.003794452891639599,15.288599967956543,0.3710711069971921
2015-12-31,16.000667572021484,16.229999542236328,15.891332626342773,15.900667190551758,40725000,0.008064193426244648,15.315333366394043,0.4024567785112147
2016-01-04,14.894000053405762,15.425333023071289,14.600000381469727,15.381333351135254,102406500,-0.06916383417344563,15.28433337211609,0.41015344198654835
2016-01-05,14.895333290100098,15.12600040435791,14.666666984558105,15.090666770935059,47802000,8.951501876963697e-05,15.261166667938232,0.41872944850551214
2016-01-06,14.602666854858398,14.670000076293945,14.398667335510254,14.666666984558105,56686500,-0.019648196488239345,15.220866680145264,0.4419297789094883
2016-01-07,14.376667022705078,14.562666893005371,14.244667053222656,14.279333114624023,53314500,-0.015476613580219345,15.183966684341431,0.48040000564237956
2016-01-08,14.066666603088379,14.696000099182129,14.0513334274292,14.52400016784668,54421500,-0.021562746019443524,15.138899993896484,0.5402726919671444
2016-01-11,13.856666564941406,14.296667098999023,13.533332824707031,14.267333030700684,61371000,-0.014928912731952182,15.074833345413207,0.6116426587721925
2016-01-12,13.998000144958496,14.249333381652832,13.687333106994629,14.106666564941406,46378500,0.01019968109607805,15.051333332061768,0.6443399976364759
2016-01-13,13.354000091552734,14.176667213439941,13.333333015441895,14.133999824523926,61896000,-0.04600657570629507,14.990433359146119,0.7421629037762129
2016-01-14,13.745332717895508,14.0,12.892000198364258,13.480667114257812,97360500,0.029304524761110118,14.940733337402344,0.791505301011728
2016-01-15,13.666000366210938,13.671333312988281,13.149999618530273,13.264666557312012,83679000,-0.005771584676250496,14.842333364486695,0.8225060172982315
2016-01-19,13.64799976348877,14.031332969665527,13.385333061218262,13.913999557495117,60580500,-0.0013171814898143008,14.746766710281372,0.8455297811406366
2016-01-20,13.24666690826416,13.41866683959961,12.75,13.293333053588867,87579000,-0.02940598345394596,14.640900039672852,0.8952699872903248
2016-01-21,13.33133316040039,13.548666954040527,13.001333236694336,13.436667442321777,47493000,0.006391513633018819,14.53226671218872,0.9165914841104832
2016-01-22,13.50333309173584,13.699999809265137,13.268667221069336,13.653332710266113,46861500,0.012901930307042342,14.44093337059021,0.9238976235983467
2016-01-25,13.092000007629395,13.571332931518555,13.058667182922363,13.337332725524902,40480500,-0.030461596504509303,14.329866743087768,0.9467388491165583
2016-01-26,12.904000282287598,13.187999725341797,12.592000007629395,13.113332748413086,74463000,-0.014359893464118478,14.206500101089478,0.9644750657890765
2016-01-27,12.538000106811523,12.883999824523926,12.38466739654541,12.825332641601562,54258000,-0.028363311180212625,14.07023344039917,0.999201118229259
2016-01-28,12.646666526794434,12.751999855041504,12.160667419433594,12.719332695007324,68892000,0.00866696594809202,13.911933422088623,0.9585884667613033
2016-01-29,12.74666690826416,12.916000366210938,12.538666725158691,12.66333293914795,42784500,0.007907252180474389,13.755633401870728,0.873098531121979
2016-02-01,13.129332542419434,13.3013334274292,12.183333396911621,12.583999633789062,79464000,0.030020838930620908,13.612066650390625,0.7042564557816946
2016-02-02,12.185333251953125,12.874667167663574,12.01533317565918,12.82800006866455,86604000,-0.07190002137704643,13.476633310317993,0.7052038564198865
2016-02-03,11.565333366394043,12.262666702270508,11.345333099365234,12.239333152770996,118971000,-0.05088083130264043,13.31013331413269,0.7446245953320831
2016-02-04,11.688667297363281,11.732000350952148,11.13266658782959,11.380000114440918,65781000,0.010664105137480506,13.164433336257934,0.7632613331197455
2016-02-05,10.84000015258789,11.533332824707031,10.515999794006348,11.420000076293945,141564000,-0.07260598006471042,12.987599992752076,0.8698719771915271
2016-02-08,9.866000175476074,10.476667404174805,9.733332633972168,10.473333358764648,139695000,-0.08985239514773324,12.77756667137146,1.0778777546454346
2016-02-09,9.883333206176758,10.652667045593262,9.403332710266113,9.48799991607666,129774000,0.0017568447590106118,12.578900003433228,1.2246879408539093
2016-02-10,9.57800006866455,10.33133316040039,9.449333190917969,10.033332824707031,156097500,-0.03089374112383303,12.35789999961853,1.3477483302097926
2016-02-11,10.031332969665527,10.883999824523926,9.800000190734863,10.133333206176758,213786000,0.04733064290572564,12.19176664352417,1.4212814562857266
2016-02-12,10.06933307647705,10.46733283996582,9.579999923706055,10.333333015441895,108537000,0.0037881413094784655,12.007966661453247,1.447253053429462
2016-02-16,10.344667434692383,10.863332748413086,10.27400016784668,10.579999923706055,83907000,0.027343852480015807,11.84190001487732,1.4375090396436756
2016-02-17,11.245332717895508,11.28933334350586,10.445332527160645,10.600000381469727,87378000,0.08706565860035376,11.721766662597656,1.3777836575530162
2016-02-18,11.118000030517578,11.529999732971191,10.98466682434082,11.494667053222656,58314000,-0.011323158733693717,11.615333318710327,1.3353517294654682
2016-02-19,11.10533332824707,11.166000366210938,10.833333015441895,10.910667419433594,44391000,-0.0011392968371775059,11.504033327102661,1.2762570966305455
2016-02-22,11.849332809448242,11.927332878112793,11.323332786560059,11.341333389282227,75901500,0.06699479062990088,11.421333312988281,1.1906004167347934
2016-02-23,11.814000129699707,12.11533260345459,11.578666687011719,11.744000434875488,89766000,-0.0029818286241705128,11.357433319091797,1.1289131600143005
2016-02-24,11.933333396911621,11.966667175292969,11.189332962036133,11.516667366027832,80934000,0.010101004393246793,11.308899974822998,1.0786720723107919
2016-02-25,12.495332717895508,12.567999839782715,11.680000305175781,11.90999984741211,86260500,0.047094914915335684,11.306766605377197,1.0761524996158258
2016-02-26,12.689332962036133,12.800000190734863,12.333333015441895,12.579999923706055,90976500,0.015525816600528097,11.308899927139283,1.0789870189959814
2016-02-29,12.795332908630371,13.09000015258789,12.614666938781738,12.826666831970215,67485000,0.008353468768718342,11.311333227157593,1.0824494020883428
2016-03-01,12.423333168029785,13.063332557678223,12.180000305175781,12.949999809265137,100683000,-0.029073080259574557,11.27603325843811,1.03029730139366
2016-03-02,12.555999755859375,12.567999839782715,12.100000381469727,12.248666763305664,72936000,0.010678823954507921,11.294566583633422,1.050647823447406
2016-03-03,13.049332618713379,13.161333084106445,12.281332969665527,12.552000045776367,72435000,0.039290607872446426,11.36876654624939,1.120834572224037
2016-03-04,13.402667045593262,13.60200023651123,13.166666984558105,13.199999809265137,97336500,0.02707681972740761,11.454466533660888,1.2086673309537328
2016-03-07,13.685999870300293,13.979999542236328,13.15999984741211,13.178667068481445,79941000,0.021140033080221166,11.59676651954651,1.2968350948363463
2016-03-08,13.506667137145996,13.833333015441895,13.479999542236328,13.566666603088379,62680500,-0.013103370952345483,11.778799867630005,1.296620900564536
2016-03-09,13.914667129516602,13.958000183105469,13.519332885742188,13.63466739654541,48129000,0.030207303417474796,11.980366563796997,1.2997943536024565
2016-03-10,13.678667068481445,14.219332695007324,13.378000259399414,14.0,77887500,-0.01696052509474255,12.185399913787842,1.2219899260198706
2016-03-11,13.833333015441895,13.961333274841309,13.688667297363281,13.862000465393066,50146500,0.011307091998520313,12.37549991607666,1.1635889827993726
2016-03-14,14.34333324432373,14.447999954223633,14.042667388916016,14.176667213439941,60985500,0.036867487272411736,12.589199924468994,1.1089458185450618
2016-03-15,14.555999755859375,14.597999572753906,14.100000381469727,14.284667015075684,47707500,0.014826854254383681,12.799766540527344,1.0590230161017613
2016-03-16,14.795332908630371,14.838666915893555,14.468000411987305,14.533332824707031,52750500,0.01644223390939903,12.977266550064087,1.0820293015023446
2016-03-17,15.092000007629395,15.233332633972168,14.666666984558105,14.764666557312012,56743500,0.02005139734476491,13.175966548919678,1.0875020288382455
2016-03-18,15.515999794006348,15.631999969482422,15.204000473022461,15.273332595825195,70677000,0.028094340456043643,13.396499872207642,1.0927051731167952
2016-03-21,15.887999534606934,15.991999626159668,15.666666984558105,15.689332962036133,79617000,0.023975234953553137,13.598433208465575,1.162673654569523
2016-03-22,15.616000175476074,15.932666778564453,15.503999710083008,15.814000129699707,64740000,-0.01711979903690175,13.788533210754395,1.1663710105312235
2016-03-23,14.838666915893555,15.648667335510254,14.802000045776367,15.4913330078125,74232000,-0.04977800018235601,13.933799886703492,1.1023174549080912
2016-03-24,15.183333396911621,15.259332656860352,14.333333015441895,14.385333061218262,74413500,0.0232275906570083,14.068199920654298,1.0813697568941523
2016-03-28,15.350666999816895,15.654000282287598,15.0,15.440667152404785,58885500,0.011020873910291051,14.201266622543335,1.0664047628885294
2016-03-29,15.342000007629395,15.491999626159668,15.022000312805176,15.326000213623047,60214500,-0.0005646003647661324,14.328599977493287,1.0414441044250473
2016-03-30,15.12600040435791,15.699999809265137,15.100000381469727,15.672666549682617,60495000,-0.014078972960765879,14.463733339309693,0.9527825163614394
2016-03-31,15.317999839782715,15.82800006866455,15.000666618347168,15.28933334350586,120193500,0.012693337980441255,14.60183334350586,0.8570754296910951
2016-04-01,15.839332580566406,16.52666664123535,15.550000190734863,16.32200050354004,239962500,0.03403399570678456,14.74133334159851,0.8172137652224051
2016-04-04,16.465999603271484,16.808000564575195,16.242666244506836,16.607999801635742,202129500,0.039563979070301736,14.894499969482421,0.8398676075949083
2016-04-05,17.031333923339844,17.104000091552734,16.0,16.03333282470703,149230500,0.03433343457363125,15.0617666721344,0.916176213450866
2016-04-06,17.69466781616211,17.849332809448242,16.89666748046875,16.931333541870117,175582500,0.038947853163352475,15.271166706085205,1.0152797025528308
2016-04-07,17.14666748046875,17.95599937438965,16.96733283996582,17.76333236694336,132843000,-0.030969800698537053,15.432766723632813,1.0447912245227275
2016-04-08,16.67133331298828,17.38800048828125,16.534666061401367,17.366666793823242,110458500,-0.02772166475041915,15.582400035858154,0.9933877280739168
2016-04-11,16.661333084106445,17.266000747680664,16.35333251953125,16.733333587646484,137425500,-0.0005998457768249255,15.723800039291381,0.930606656936203
2016-04-12,16.521333694458008,16.786666870117188,16.242000579833984,16.633333206176758,86448000,-0.008402652353309281,15.832700061798096,0.8869739600349485
2016-04-13,16.968666076660156,17.03333282470703,16.488666534423828,16.567333221435547,73884000,0.0270760454618868,15.953333377838135,0.8680631946066323
2016-04-14,16.790666580200195,17.12266731262207,16.73666763305664,16.866666793823242,61983000,-0.010489893292484176,16.053100061416625,0.8422474467265445
2016-04-15,16.96733283996582,16.97333335876465,16.607999801635742,16.753999710083008,56286000,0.010521694235412493,16.146866703033446,0.8339663967486411
2016-04-18,16.92533302307129,17.220666885375977,16.777332305908203,16.815332412719727,64071000,-0.002475334060495493,16.217333364486695,0.8373895783989694
2016-04-19,16.4913330078125,16.95800018310547,16.083332061767578,16.874666213989258,95362500,-0.02564203697895895,16.247500038146974,0.835766880216127
2016-04-20,16.6646671295166,16.910667419433594,16.100000381469727,16.417333602905273,77911500,0.010510619221744344,16.299933385849,0.8269115166118656
2016-04-21,16.55266761779785,16.726667404174805,16.46066665649414,16.599332809448242,41746500,-0.006720777009723511,16.385633420944213,0.7530134354458659
