Date,Close,High,Low,Open,Volume
,SPY,SPY,SPY,SPY,SPY
2015-10-05,168.1748504638672,168.40364034579613,166.36150801849337,166.47166850416923,126320800
2015-10-06,167.59866333007812,168.60701979556774,166.92925727673924,168.03929240105597,110274500
2015-10-07,168.9713592529297,169.3272474239699,167.33595451854197,168.53919917195427,124307300
2015-10-08,170.49659729003906,170.78469538042808,168.27651459502758,168.5815634347434,153055200
2015-10-09,170.59828186035156,171.08126833108102,169.9627644996423,170.6406522703256,107069200
2015-10-12,170.75926208496094,170.9626193421098,170.24237417365376,170.67452127472737,56395600
2015-10-13,169.68312072753906,171.3015745701745,169.51365203184008,170.022058118937,88038700
2015-10-14,168.8697052001953,170.2085302913422,168.5731381232579,169.6238521198678,99106200
2015-10-15,171.4625701904297,171.47103909963744,169.16622869115994,169.53906757041844,134142200
2015-10-16,172.24215698242188,172.25909480285003,171.0982205514604,171.8693180588601,114580100
2015-10-19,172.326904296875,172.326904296875,171.2761904080092,171.58970820650813,76523900
2015-10-20,172.10653686523438,172.72510333766618,171.63201941078637,171.88622888413522,78448500
2015-10-21,171.03892517089844,172.6827860206722,170.86944351681248,172.5302680475567,102038000
2015-10-22,173.92835998535156,174.14019907314267,171.0388846544009,171.9963885390671,174911700
2015-10-23,175.83493041992188,176.20776932270886,174.80963636689083,175.61462239992647,144442300
2015-10-26,175.40277099609375,175.71628871981218,175.0299321194382,175.65698049650732,69033000
2015-10-27,175.0638427734375,175.40278017196493,174.37747320752507,174.7248924452771,77905800
2015-10-28,177.05514526367188,177.0805649253312,174.7333966345562,175.40280260764274,135906700
2015-10-29,176.95343017578125,177.3262690428495,176.42807337016612,176.54670274335766,90525500
2015-10-30,176.19081115722656,177.47032760426288,176.0298243011024,177.14832803274922,131076900
2015-11-02,178.2753143310547,178.4702026847824,176.39418206913953,176.52129328823975,86270800
2015-11-03,178.79220581054688,179.35146415458277,177.69063987128516,177.91942972650583,95246100
2015-11-04,178.24993896484375,179.21592499372377,177.70763124564155,179.0888266726748,96224500
2015-11-05,178.0719757080078,178.77528320355773,177.17377982417906,178.309234510165,78408700
2015-11-06,177.97877502441406,178.216046768278,176.63996297111245,177.72457838748062,110471500
2015-11-09,176.31793212890625,177.51270782964448,175.36041520041817,177.36017694483604,131008700
2015-11-10,176.7246551513672,176.7585566491961,175.5637809785719,175.83492831303786,75874600
2015-11-11,176.0298309326172,177.04665607141155,175.9620408660798,176.99581675391678,67846000
2015-11-12,173.57247924804688,175.45361146197016,173.55554142963845,174.97909395388723,121315200
2015-11-13,171.62359619140625,173.4284698460484,171.53886829110488,173.1573224635945,153577100
2015-11-16,174.2334442138672,174.2927653767331,171.31853570446503,171.4371780301968,117645200
2015-11-17,174.1063690185547,175.4367122135513,173.6064317064697,174.54699808953552,121123700
2015-11-18,176.8687286376953,177.01277769929422,174.546979971221,174.58933745491169,121342500
2015-11-19,176.71620178222656,177.13988003491488,176.41962183349108,176.75009035340258,88220500
2015-11-20,177.36016845703125,178.0465250817393,176.97886065770817,177.47879783747914,94011500
2015-11-23,177.15684509277344,177.92792974841817,176.69079639125067,177.41952356191305,64931200
2015-11-24,177.39413452148438,177.8008621268263,175.75026041577902,176.1400372664208,98874400
2015-11-25,177.36868286132812,177.72457106801355,177.10599146458958,177.52120083720683,51980100
2015-11-27,177.57205200195312,177.77542224631938,176.9789049512632,177.46189150338358,37317800
2015-11-30,176.8348388671875,177.85166413193923,176.7246783792142,177.7330347332121,112822700
2015-12-01,178.52101135253906,178.63965364185077,177.19066874251584,177.47029786097102,97858400
2015-12-02,176.6992645263672,178.79223628885876,176.44505496941335,178.47023665474154,108441300
2015-12-03,174.22500610351562,177.22464303777008,173.49627884733766,176.95349562574214,166224200
2015-12-04,177.62286376953125,177.91944371367495,174.22496889024697,174.22496889024697,192913900
2015-12-07,176.54672241210938,177.71606552680555,175.57225473195692,177.2923872996871,102027100
2015-12-08,175.3604278564453,176.49588248125178,174.36902228735596,174.9706511008893,103372400
2015-12-09,173.99615478515625,176.82632197203586,173.01321828791583,174.71641287512068,162401500
2015-12-10,174.44528198242188,175.76715607993603,173.8267153454332,174.063974135775,116128900
2015-12-11,171.06436157226562,172.9793829122598,170.75083082523454,172.30997685980242,211173300
2015-12-14,171.92864990234375,172.05576115081578,169.4289505046884,171.22535529860164,182385200
2015-12-15,173.7335205078125,174.64866717601294,171.9032271714116,173.45389128172607,154069600
2015-12-16,176.2755889892578,176.58063787643076,173.5386308455009,174.86897395786949,197017000
2015-12-17,173.5894317626953,176.65685777804288,173.572481014482,176.58906771482222,173092500
2015-12-18,170.4969024658203,172.9773744105251,170.33494452647048,172.8410004148551,251393500
2015-12-21,171.9033966064453,172.08240621497262,170.556603906149,171.6817774304156,99094300
2015-12-22,173.46327209472656,173.76161707737495,171.80109592167094,172.7984016255043,111026200
2015-12-23,175.61135864257812,175.65398122132467,174.3839012115534,174.4776656821618,110987200
2015-12-24,175.32151794433594,175.87558540757186,175.09989876299184,175.35562120705583,48539600
2015-12-28,174.92086791992188,174.96347748010618,173.83831715566686,174.62252295914428,65899900
2015-12-29,176.78758239746094,177.1200175530128,175.9948574136754,176.02894765753084,92640700
2015-12-30,175.5346221923828,176.62570551471416,175.38971583866777,176.5404603623716,63317700
2015-12-31,173.77867126464844,175.50052179108513,173.77867126464844,174.8527028931131,114877900
2016-01-04,171.349365234375,171.35788454770588,169.27802751547435,170.89759450271976,222353500
2016-01-05,171.63916015625,172.09945015347344,170.5225189162707,171.67325041262126,110845800
2016-01-06,169.4740753173828,170.53104237618894,168.4341468838848,169.06491419147315,152112600
2016-01-07,165.40814208984375,168.29777616306708,165.01603255780043,166.49921251824406,213436100
2016-01-08,163.5924835205078,166.94241976688951,163.30267085984676,166.379833068019,209817200
2016-01-11,163.7544403076172,164.862562068392,161.80245151115955,164.52159452307103,187941300
2016-01-12,165.0757293701172,165.83436458444626,162.92767847976344,165.21211644398443,172330500
2016-01-13,160.9585723876953,166.0985394776895,160.5749952777788,165.74905261920875,221168900
2016-01-14,163.6010284423828,164.7347213288217,159.96129197214566,161.57232649359372,240795600
2016-01-15,160.08914184570312,160.89891873818553,158.1371527888104,159.20265212275666,324846400
2016-01-19,160.30221557617188,162.04963680025384,158.71675230549684,161.92178210365972,195244400
2016-01-20,158.24795532226562,159.82489953363088,154.301354647592,157.71947181658118,286547800
2016-01-21,159.1344757080078,160.99270050296772,157.3870540112103,158.72532756164156,195772900
2016-01-22,162.39913940429688,162.6037069386971,161.00120489070326,161.76835915786967,168319600
2016-01-25,159.94424438476562,162.08376248384707,159.74819613826904,161.8877142373505,130371700
2016-01-26,162.12637329101562,162.4076666711772,160.26814872741812,160.6091033058412,141036800
2016-01-27,160.3618927001953,163.28561620606942,159.44981915923265,161.59786914730412,185681700
2016-01-28,161.1973114013672,162.1264239736173,159.535134550418,161.92185636524664,143798800
2016-01-29,165.12686157226562,165.26324863812204,161.85365003123087,161.97298546220858,210529300
2016-02-01,165.06715393066406,165.85989220967747,163.5243129544943,164.11247067614661,136061600
2016-02-02,162.09231567382812,163.63515691271317,161.56381906229873,163.6266375988414,182564900
2016-02-03,163.0640106201172,163.4731586972966,159.483935679986,163.15777507598986,205054900
2016-02-04,163.31973266601562,164.29998678792785,161.92179814953602,162.5610977090221,139531800
2016-02-05,160.20846557617188,163.37939240345165,159.569166022391,162.79976705118335,180788300
2016-02-08,158.05189514160156,158.64857212011285,155.81861287635246,158.35024013414852,191526700
2016-02-09,158.06045532226562,159.34758707291542,156.15960781116303,156.29599487196853,184513100
2016-02-10,157.92405700683594,160.5409166752713,157.7961892795048,158.89579190426616,148214100
2016-02-11,155.86976623535156,156.92674625123752,154.36101554486052,155.4265148730015,219058900
2016-02-12,159.08331298828125,159.10035161248473,156.80740802511536,157.65980747228986,127632400
2016-02-16,161.7683563232422,161.79392726459415,159.93570282457844,160.9074376157004,120250700
2016-02-17,164.4108428955078,164.785900809425,162.8168467613598,162.94471450833302,136009500
2016-02-18,163.73741149902344,164.74324963967803,163.42202785640524,164.68357543346175,102343000
2016-02-19,163.66070556640625,163.8141312347143,162.3394837274439,162.95321241384468,114793000
2016-02-22,166.03036499023438,166.17527133695657,165.18648484646965,165.25467836373602,103640300
2016-02-23,163.9334716796875,165.63827061309564,163.8141232680286,165.3654965405902,111455300
2016-02-24,164.68357849121094,164.9648718830597,161.37627732202859,162.49291857032924,150812200
2016-02-25,166.67816162109375,166.68669393872656,164.36816668783052,165.13532089304067,110728300
2016-02-26,166.29458618164062,167.64989802747152,166.13262822397874,167.55614658522714,129833700
2016-02-29,164.9904327392578,167.26633767242438,164.7943845108352,166.31165446627955,125918100
2016-03-01,168.8688507080078,168.954095853192,165.74906568906206,166.22640728629426,141799700
2016-03-02,169.6274871826172,169.6786290675486,168.13578817472984,168.55346857930823,102415000
2016-03-03,170.29238891601562,170.30944054964618,168.86888316262315,169.44850864020717,95172200
2016-03-04,170.846435546875,171.63065457859418,169.65308137962398,170.4884292966997,129293600
2016-03-07,170.98280334472656,171.39196444735902,169.8405911980238,169.91730402729857,100219000
2016-03-08,169.1160430908203,170.41169387684732,168.95409812332724,169.90026201861946,123974900
2016-03-09,169.951416015625,170.30088992468237,169.14162608753273,169.93436438382724,94801200
2016-03-10,170.08778381347656,171.39196696320923,168.24661085093794,170.44580303518114,156838700
2016-03-11,172.83255004882812,172.87517263306398,170.07078347992316,171.55395056127242,137964500
2016-03-14,172.6108856201172,173.07117559220757,171.9886376742929,172.32107293374239,73612000
2016-03-15,172.32962036132812,172.6364847283144,171.3749370002976,171.6391787872553,93169100
2016-03-16,173.32687377929688,173.73603481568108,171.8010847266809,171.84370729379359,129303200
2016-03-17,174.42648315429688,174.93791496035269,172.84101984301822,173.24164857804865,134278500
2016-03-18,175.11195373535156,175.45466687275342,174.61501053455115,174.9320208403313,138372400
2016-03-21,175.36038208007812,175.59172058990174,174.61497397179315,174.84631248161676,72926700
2016-03-22,175.2661895751953,175.84024133260093,174.4179698931147,174.5807501530035,97471900
2016-03-23,174.1094970703125,175.06910427533217,173.93812743484386,174.88060813525078,81052500
2016-03-24,174.03236389160156,174.06664304587488,172.84999454250757,173.07275675061703,84360900
2016-03-28,174.13522338867188,174.666432724006,173.6811225554986,174.4522337244462,62408200
2016-03-29,175.74600219726562,175.85738986772344,173.4155158873515,173.72396298935985,92922900
2016-03-30,176.51712036132812,177.24538913685052,176.14869127304166,176.75702220193196,86365300
2016-03-31,176.08868408203125,176.85123185401963,175.92589078121347,176.4228339355168,94584100
2016-04-01,177.28822326660156,177.4767194287903,174.76924098432445,175.08626438818865,114423500
2016-04-04,176.71417236328125,177.41675134815952,176.40572528493675,177.21111560470678,63497000
2016-04-05,174.94915771484375,176.72271843766734,174.69211632893175,175.36041608810214,99662200
2016-04-06,176.85980224609375,176.91978423246587,174.76921822761167,174.94915111306062,91839800
2016-04-07,174.74349975585938,176.12294150860086,174.00665484929561,175.7630888435813,113859000
2016-04-08,175.2147674560547,176.37144718951063,174.6749818372861,175.93447289863386,95040600
2016-04-11,174.8035125732422,176.55994687737333,174.70926449623022,175.85736792625343,83757500
2016-04-12,176.43141174316406,176.71415596154267,174.52932378219364,174.97486131482069,115350600
2016-04-13,178.2135009765625,178.2991857738055,177.21961485266758,177.35670529879056,96336400
2016-04-14,178.2220916748047,178.7276111385302,177.87081532880316,178.27351040526818,65212900
2016-04-15,178.02500915527344,178.35915895467957,177.69942260633132,178.22206850526555,75761600
2016-04-18,179.27598571777344,179.31025180267747,177.3567581214363,178.0250579032468,82531000
2016-04-19,179.84141540527344,180.09845673458685,179.01889883986868,179.70433802681603,88316100
2016-04-20,180.01283264160156,180.71539851572587,179.4045017703744,179.8843054061019,81100300
2016-04-21,179.04466247558594,180.1413603177146,178.770481478219,180.0299726533256,85695000
2016-04-22,179.04466247558594,179.31883039928334,178.13646080072965,178.68480972179398,99251700
2016-04-25,178.73614501953125,178.77898741771088,177.8193673784116,178.43626130593816,66166500
2016-04-26,179.00184631347656,179.5159292221017,178.52204257138453,179.10465766573301,75864200
2016-04-27,179.3701934814453,179.76431220077498,178.25635640419694,178.61620904632355,77329400
2016-04-28,177.74229431152344,179.7214906092265,177.3224727172634,178.60766647667234,97216200
2016-04-29,176.78269958496094,177.46813891957478,175.66886230042192,177.11684946295586,142424100
2016-05-02,178.18785095214844,178.36777077654165,176.85125139055384,177.28821260917718,62188000
2016-05-03,176.6370391845703,177.18538801683323,175.88305463758357,176.9454862198224,106422100
2016-05-04,175.6516876220703,176.37140597011395,175.1461812798521,175.63456112053652,92243800
2016-05-05,175.61744689941406,176.48280600375426,175.18904897324555,176.12295331461277,67619200
2016-05-06,176.25999450683594,176.3028369022076,174.6834937170014,174.83771065194318,89315000
2016-05-09,176.40567016601562,176.8426312764439,175.95156948057098,176.13150233407978,74374900
2016-05-10,178.59912109375,178.61626067413835,177.04832244717127,177.11686769505536,77472200
2016-05-11,176.9283447265625,178.67620252495854,176.9283447265625,178.13643002436106,81727000
2016-05-12,176.97979736328125,177.77662452125898,175.96020792955198,177.60525484518928,89586300
2016-05-13,175.43751525878906,177.23679179088904,175.11194172269205,176.6798797123981,96474600
2016-05-16,177.16824340820312,177.6480469886008,175.5488997875274,175.60888177191063,77486800
2016-05-17,175.51466369628906,177.18541326124912,174.98344129265024,176.8941057624703,114924900
2016-05-18,175.56605529785156,176.75700110501384,174.4693575649396,175.1633601691155,120062100
2016-05-19,174.95770263671875,175.24901007585314,173.74105414945168,174.83775174568302,115430500
2016-05-20,176.0630340576172,176.5856801978893,175.52324833483775,175.57465400868895,104990400
2016-05-23,175.82305908203125,176.3628315066781,175.6345629738481,176.08008734440335,58682600
2016-05-24,178.10220336914062,178.41922682023426,176.61994975807855,176.64565259550898,93537800
2016-05-25,179.3102264404297,179.73006109471484,178.1021412081601,178.78758047230596,76621400
2016-05-26,179.3616180419922,179.67864135759578,179.04460780005414,179.44730284592086,55280700
2016-05-27,180.1327362060547,180.14129945670322,179.47299984349428,179.52440549471572,64211200
2016-05-31,179.79002380371094,180.51830544806577,179.22453544976477,180.4069178128038,109879400
2016-06-01,180.15847778320312,180.33839760117837,178.97609525612268,179.17315465274677,69936200
2016-06-02,180.706787109375,180.7239136106097,179.2759398363736,179.7557433442465,63044700
2016-06-03,180.1670379638672,180.5183274150057,178.9503893739007,180.1413351331661,101757100
2016-06-06,181.0838165283203,181.44366923317557,180.36409804494207,180.52689135578157,64887000
2016-06-07,181.36654663085938,181.93203505254428,181.21232964694588,181.23803247759813,60974800
2016-06-08,181.95773315429688,182.08626037788554,181.37511824309718,181.50363239301848,66170900
2016-06-09,181.709228515625,181.8291793873057,180.94668088701255,181.2208487049979,73786900
2016-06-10,179.9871368408203,180.6639999090215,179.43877486580186,180.32128674830403,113829200
2016-06-13,178.59912109375,180.24416782196073,178.51344933914683,179.37880858055377,117751200
2016-06-14,178.24781799316406,178.84758559794517,177.28821074338353,178.2135519086726,125059300
2016-06-15,177.99929809570312,179.37873962916274,177.81080200489518,178.24776308431495,109124500
2016-06-16,178.53057861328125,178.70194827248255,176.14868677548108,177.9993692760317,149533100
2016-06-17,177.86570739746094,178.4513522541372,177.20253989897665,178.42551575408726,117055700
2016-06-20,179.0111541748047,180.52695229247763,178.92502375628578,179.84656929614252,82789600
2016-06-21,179.51927185058594,179.93266890724462,178.95084268414558,179.39869716149153,72461700
2016-06-22,179.22645568847656,180.43220262116805,179.08003135796923,179.70013353525513,95560500
2016-06-23,181.56048583984375,181.61215884403538,180.2341638795076,180.69923405889165,102731400
2016-06-24,175.040771484375,181.59489637036998,174.59291699428152,175.37665906653115,333444400
2016-06-27,171.90579223632812,173.6282951118759,171.08759285711972,173.61967418683957,230775800
2016-06-28,175.0063018798828,175.03213837350734,173.214897185871,173.52494825102025,159382400
2016-06-29,177.98622131347656,178.2187497344969,176.31539145880677,176.41873742370473,137328600
2016-06-30,180.41493225097656,180.46660523020935,177.90007984230817,178.45990111452025,165021900
2016-07-01,180.79393005371094,181.28484976218945,180.25133735310968,180.41497725593584,106055300
2016-07-05,179.49343872070312,180.07047568230476,178.89056526392946,179.95850877545547,109803700
2016-07-06,180.56997680664062,180.6905514803991,178.33071784637863,178.9938851228772,96021500
2016-07-07,180.4580535888672,181.4226512123778,179.68293237592573,180.75087599005334,85593800
2016-07-08,183.1451416015625,183.39491191686867,181.53460536661555,181.7671469708112,133971000
2016-07-11,183.7910919189453,184.36814207361115,183.40353131518194,183.61023643662895,73633900
2016-07-12,185.12603759765625,185.42748092865776,183.81693142372148,184.7643134854487,101275600
2016-07-13,185.1002197265625,185.556682090877,184.6093130754723,185.54807430459766,87324100
2016-07-14,186.1337127685547,186.6074038307917,185.73754434679864,186.37486219266478,91230900
2016-07-15,185.88394165039062,186.90021227000773,185.4360871212703,186.70212807395063,107155400
2016-07-18,186.3834686279297,186.5471085404929,185.74613768996164,186.00451580760583,58725900
2016-07-19,186.1940155029297,186.22845979014988,185.71171663189534,185.96147385380291,54345700
2016-07-20,186.96913146972656,187.21028089835448,186.1940101836594,186.1940101836594,58159500
2016-07-21,186.2628631591797,187.08104944519442,185.8150087053482,186.85712878910607,67777300
2016-07-22,187.09828186035156,187.14995484803734,186.1164556693566,186.38344153350317,62787500
2016-07-25,186.5901641845703,186.94328051406265,186.0045193722333,186.89160751787495,55873100
2016-07-26,186.67625427246094,187.03797830927758,185.8236105946154,186.48677789960638,70080500
2016-07-27,186.47816467285156,187.12410325009566,185.70303049516625,187.05520155819116,84083900
2016-07-28,186.69354248046875,186.986364916692,185.8150620301404,186.28013218522096,65035700
2016-07-29,186.9949493408203,187.35667344772617,186.14231863941973,186.42653325377222,79519400
2016-08-01,186.8398895263672,187.45137068953943,186.38342731442597,187.05520238640187,73311400
2016-08-02,185.6427764892578,186.74517743533653,184.79875363965348,186.59014532078953,92295500
2016-08-03,186.18536376953125,186.2456576892639,185.28106010679292,185.5824902804869,53993600
2016-08-04,186.3834686279297,186.7021275260852,184.52316195087997,186.29733820816264,46585500
2016-08-05,187.9078369140625,187.95090211531985,186.38343129445568,186.38343129445568,71892200
2016-08-08,187.79586791992188,188.20065712391198,187.5288820921099,188.0972980209517,39906500
2016-08-09,187.9078369140625,188.40736433700835,187.58057029614608,187.86478485445946,51251700
2016-08-10,187.4427947998047,188.09734127468673,187.08967849526755,188.01983178588287,57941100
2016-08-11,188.31268310546875,188.5624534633111,187.70980953049153,187.97679546072013,72504300
2016-08-12,188.1490478515625,188.36436077162708,187.74425851050847,188.0026235012598,61313500
2016-08-15,188.69155883789062,189.0446750523496,188.51070341015026,188.519311192825,49813500
2016-08-16,187.71839904785156,188.33848809145698,187.71839904785156,188.26959953012226,53213600
2016-08-17,188.0714874267578,188.20929082191054,186.90880577700102,187.75282857441525,75134300
2016-08-18,188.49349975585938,188.52794403278932,187.9336915495786,188.04564530584196,52989300
2016-08-19,188.21792602539062,188.39879465058428,187.52893523256552,188.01984182953626,75443000
2016-08-22,188.2093505859375,188.4418922463922,187.60647696777647,187.9768089254828,61368800
2016-08-23,188.58822631835938,189.13081892355265,188.52793241038063,188.82937566696663,53399200
2016-08-24,187.62364196777344,188.53656644263347,187.20162400754455,188.44182825326186,71728900
2016-08-25,187.49444580078125,187.91646375975247,187.08104876732574,187.23606772675103,69224800
2016-08-26,187.14134216308594,188.7174340651806,186.2456463398954,187.68393484098976,122506300
2016-08-29,188.06288146972656,188.32986733689438,187.23607423243263,187.2705316523831,70502200
2016-08-30,187.7528533935547,188.26098869598914,187.19304509652105,187.97677408403678,58114500
2016-08-31,187.21885681152344,187.53751566380856,186.4351147860954,187.4169409784854,85269500
2016-09-01,187.22747802734375,187.5203004067564,186.05617536803706,187.210249316303,97844200
2016-09-02,188.0714874267578,188.50211318036884,187.4944504939176,188.08871613656567,79293900
2016-09-06,188.639892578125,188.71740204991758,187.63223001986128,188.35567803989883,56702100
2016-09-07,188.62271118164062,188.80357980284293,188.0112298952537,188.47629998431339,76554900
2016-09-08,188.1920928955078,188.5624379378529,187.88204177652523,188.2868311024652,74102900
2016-09-09,183.68771362304688,186.91740665581563,183.6618771301171,186.86573366995606,221589100
2016-09-12,186.3231658935547,186.72795519233267,182.85232303594,182.92122474016352,168110900
2016-09-13,183.6446533203125,185.2982546202072,183.01594340615708,185.03126875837359,182828800
2016-09-14,183.57574462890625,184.9106870288657,183.0159364329496,183.69631930841942,134185500
2016-09-15,185.41021728515625,185.7977778222444,183.23125209535468,183.41212068821162,134427900
2016-09-16,184.69354248046875,184.970541532267,184.00107126705666,184.78875925351917,155236400
2016-09-19,184.7281036376953,186.00053948037274,184.39917069092417,185.35133805892656,80250500
2016-09-20,184.7367706298828,185.7495233485982,184.70215236266117,185.59372133404406,69665300
2016-09-21,186.8142547607422,186.99602380835236,184.75411750089302,185.4466018343586,110284400
2016-09-22,187.99142456054688,188.29439052529398,187.58460379674116,187.83562254990267,76678700
2016-09-23,186.96141052246094,187.7317958968808,186.86619375896902,187.59329638488524,73630900
2016-09-26,185.44659423828125,186.30353184370836,185.24749625023858,186.12176280354362,89827300
2016-09-27,186.5978546142578,186.69305816736477,184.90991992046534,185.28213569878207,78494800
2016-09-28,187.52403259277344,187.67984783411586,185.8534269315074,186.82289702683116,87411000
2016-09-29,185.8274688720703,187.7231397514931,185.2734840075485,187.31630567198042,128070600
2016-09-30,187.22970581054688,187.93949254661385,186.4160378582465,186.66705661406542,117202900
2016-10-03,186.77963256835938,187.0046843745107,186.13908221664155,186.81426405117696,83512100
2016-10-04,185.8274688720703,187.11722086967876,185.2302144651654,186.89216905873087,119948100
2016-10-05,186.6497802734375,187.08258131236266,186.3900970084745,186.45934675966726,72816000
2016-10-06,186.77963256835938,187.0046843745107,185.8794121357134,186.42473251370325,62927400
2016-10-07,186.13905334472656,187.22972034761506,185.40329954948456,187.05660258450158,89788300
2016-10-10,187.10853576660156,187.57595504574832,186.9613850082028,187.10853576660156,51855000
2016-10-11,184.74542236328125,186.744974011396,184.0096686126241,186.67572426873923,130367400
