Date,Close,High,Low,Open,Volume
,BND,BND,BND,BND,BND
2015-09-09,61.48378372192383,61.57436964203841,61.29506737439286,61.31016790732823,4265400
2015-09-10,61.355472564697266,61.468703551950554,61.355472564697266,61.468703551950554,1889000
2015-09-11,61.48378372192383,61.54417433533355,61.46113868168665,61.51397902862869,1411500
2015-09-14,61.498878479003906,61.5668135933351,61.47623344089351,61.559269086741864,905900
2015-09-15,61.242225646972656,61.44604252284471,61.18938530122171,61.438492256547214,1697300
2015-09-16,61.20448684692383,61.24977692712696,61.14409623387575,61.19693658050136,1579000
2015-09-17,61.55168914794922,61.55168914794922,61.15915614605142,61.17425667028887,1833200
2015-09-18,61.72530746459961,61.73285772703662,61.58943153654747,61.619626827132706,1639800
2015-09-21,61.498878479003906,61.64984923918345,61.45358840278311,61.61210942872123,933800
2015-09-22,61.612091064453125,61.73286648476504,61.58189576958424,61.596990537436874,1444000
2015-09-23,61.612091064453125,61.67247589502727,61.55925073822348,61.64228635932201,709000
2015-09-24,61.634765625,61.79328667963629,61.619665090749095,61.77818614538538,1454400
2015-09-25,61.52153015136719,61.61966058014937,61.52153015136718,61.59701553959702,1134000
2015-09-28,61.680057525634766,61.72534761138834,61.55173177655527,61.61966690518563,1305000
2015-09-29,61.72530746459961,61.808343073918294,61.67246714586616,61.68756767074017,1256600
2015-09-30,61.84611511230469,61.85366537797507,61.710239126064174,61.740434429580425,4432000
2015-10-01,61.87936782836914,61.99282583926848,61.871808192832894,61.939879536944005,2023700
2015-10-02,62.11386489868164,62.280263483095794,62.023097312961156,62.151680398028475,1770400
2015-10-05,61.87184143066406,62.03824006256381,61.87184143066406,62.03824006256381,4199900
2015-10-06,61.95504379272461,62.0155497632464,61.87184159120023,61.947478382390415,1925300
2015-10-07,61.95504379272461,62.00042471329527,61.87184159120023,61.92478792210508,1871000
2015-10-08,61.85670852661133,62.000422464161375,61.82645265708937,61.96260118457966,1118100
2015-10-09,61.84911346435547,61.9020597679557,61.78104211860416,61.78104211860416,1197400
2015-10-12,61.95504379272461,62.00042471329527,61.87184159120023,61.90209169110249,864100
2015-10-13,61.99285888671875,62.02311475713513,61.917222096036426,61.97773383686918,971700
2015-10-14,62.219764709472656,62.219764709472656,62.05336033514167,62.083616200539694,786300
2015-10-15,62.09877014160156,62.18953778002859,62.06851426212589,62.136591433625895,2264300
2015-10-16,62.076026916503906,62.1365386240266,62.05333646886142,62.06846151038506,1241200
2015-10-19,62.076026916503906,62.1138481763841,62.007955573576425,62.083592322622756,840100
2015-10-20,61.97771072387695,62.00796658301018,61.94745486474372,61.977710723876946,1348200
2015-10-21,62.09117889404297,62.15925603721731,62.045797979071104,62.09117889404297,943500
2015-10-22,62.197105407714844,62.242486343185114,62.09120694041895,62.09120694041895,1101300
2015-10-23,62.03822708129883,62.083613762972,62.023102034551805,62.083613762972,1367100
2015-10-26,62.106353759765625,62.17442518050087,62.106353759765625,62.12904423334404,1512200
2015-10-27,62.121429443359375,62.23488749179362,62.12142944335938,62.21976244500322,929400
2015-10-28,61.94746017456055,62.15924543593125,61.93989476645,62.15924543593125,2617300
2015-10-29,61.728111267089844,61.87182517171461,61.697855404499585,61.87182517171461,943200
2015-10-30,61.864261627197266,61.864261627197266,61.71298230968835,61.72811312679719,1474100
2015-11-02,61.74222183227539,61.802858842531734,61.704328037862865,61.7270654710431,2939200
2015-11-03,61.63609313964844,61.7270486302178,61.59061828569475,61.69673013336135,3997100
2015-11-04,61.67400360107422,61.72705953427983,61.567891734663,61.68915996084881,3594400
2015-11-05,61.56035232543945,61.67404534001312,61.47697783359655,61.65888318731427,1715400
2015-11-06,61.317813873291016,61.40876366467084,61.264757900763676,61.37845092265577,1198700
2015-11-09,61.264766693115234,61.34056012436495,61.20412963504821,61.2192860082309,2358300
2015-11-10,61.332977294921875,61.423932879424946,61.272340238586494,61.34055837263079,1421000
2015-11-11,61.34055709838867,61.37087562592655,61.295082198415784,61.34055709838867,1303500
2015-11-12,61.34811019897461,61.439059957443995,61.34811019897461,61.42390359192084,1263900
2015-11-13,61.46179962158203,61.484542844687745,61.40116837462971,61.40116837462971,1583300
2015-11-16,61.46179962158203,61.545174091640064,61.43148688943858,61.484542844687745,949100
2015-11-17,61.530025482177734,61.57550036879099,61.36327652104093,61.41633248297845,1155900
2015-11-18,61.49970626831055,61.53760586183725,61.44665030697281,61.492125193071985,944100
2015-11-19,61.58306121826172,61.62096079976942,61.56790485525718,61.60579865410064,1085500
2015-11-20,61.56789016723633,61.63610245847995,61.545146954158916,61.63610245847995,1273800
2015-11-23,61.590633392333984,61.62852718570245,61.507258951194565,61.552733816302094,1647300
2015-11-24,61.61341094970703,61.65888584442941,61.58309242566972,61.61341094970703,1361900
2015-11-25,61.620975494384766,61.66645037690691,61.59823227045806,61.64371293564584,904600
2015-11-27,61.65126037597656,61.68915994940055,61.62852294498738,61.67400358962877,516000
2015-11-30,61.620975494384766,61.68160674352574,61.59065697848146,61.64371293564584,6285200
2015-12-01,61.85414123535156,61.86173211966978,61.62628722530515,61.649071467396155,1780200
2015-12-02,61.7781867980957,61.83135775638853,61.73261831335128,61.82376107740837,1413700
2015-12-03,61.29969024658203,61.63387453194813,61.27690600795567,61.63387453194813,2510600
2015-12-04,61.5427360534668,61.55033273172517,61.360456337239796,61.421218174171365,3815200
2015-12-07,61.64906311035156,61.740205860928604,61.55032947648532,61.565517037631125,1543300
2015-12-08,61.66423416137695,61.724990178551415,61.6034723496372,61.709802622899126,1687300
2015-12-09,61.641483306884766,61.71743271540022,61.4971753745075,61.603505705342826,2076900
2015-12-10,61.633914947509766,61.68708013735602,61.61872158208449,61.68708013735602,2004100
2015-12-11,61.800968170166016,61.838939970606404,61.72501298015035,61.800968170166016,1994400
2015-12-14,61.51237487792969,61.71744469475073,61.50478399180266,61.671870405140744,2974600
2015-12-15,61.44399642944336,61.4895649054196,61.383234598430285,61.428803074406524,1806300
2015-12-16,61.37565612792969,61.51996407075275,61.28451914894153,61.421230411992624,2332700
2015-12-17,61.50477981567383,61.53515494725862,61.43642128318512,61.4592055291583,2290500
2015-12-18,61.641483306884766,61.64907419153841,61.53514718148101,61.58831234689867,3211500
2015-12-21,61.57307434082031,61.694597930544624,61.55029011638793,61.66421703311355,3158300
2015-12-22,61.489566802978516,61.5503286358667,61.47437924204013,61.54273195811385,2348600
2015-12-23,61.4971809387207,61.497180938720696,61.382929375404785,61.40578433692869,2538600
2015-12-24,61.542911529541016,61.565760689819875,61.466739913840286,61.50482572169065,1361700
2015-12-28,61.542911529541016,61.60384068659184,61.47435823762604,61.47435823762604,1580600
2015-12-29,61.35248947143555,61.48959023381611,61.322021989675655,61.48959023381611,2586600
2015-12-30,61.39054489135742,61.42863068108145,61.29152997358082,61.337228272389154,2367200
2015-12-31,61.5124397277832,61.550519721882246,61.42103728200511,61.48959056910818,2419700
2016-01-04,61.48197555541992,61.64192548583316,61.466738908097724,61.535292198891,2750500
2016-01-05,61.558128356933594,61.61906331119553,61.46672592554068,61.51243004677568,1513600
2016-01-06,61.832332611083984,61.832332611083984,61.680001029679396,61.718081019491876,2391100
2016-01-07,61.83993911743164,61.84755162729317,61.67237092325822,61.786622493019756,2792900
2016-01-08,61.916141510009766,61.93899067525953,61.77142238198833,61.801889872681244,1405100
2016-01-11,61.65715408325195,61.81710981893537,61.657154083251946,61.77902401309111,2146900
2016-01-12,61.81709289550781,61.946575302205446,61.69522299903251,61.75615794727016,1645300
2016-01-13,61.969451904296875,62.03799939311986,61.81712027730419,61.847581953839466,2887800
2016-01-14,61.893272399902344,62.05322231618718,61.86280491902745,61.95420155057433,4545800
2016-01-15,61.9998779296875,62.091274520330295,61.969410462448174,62.07604369224823,1773900
2016-01-19,61.92374038696289,61.99990618423383,61.87042374776545,61.99990618423383,3856700
2016-01-20,61.99224853515625,62.15981666949882,61.923701104420196,62.09888174590622,7796900
2016-01-21,61.954166412353516,62.121734556587775,61.946553904760684,62.098885411660284,3062600
2016-01-22,61.93132781982422,61.94656445975503,61.84754373343123,61.93894613978963,3004100
2016-01-25,61.93132781982422,62.022730226182624,61.923715310934305,61.99988107736189,2164700
2016-01-26,62.02272033691406,62.05318780084228,61.938936263880095,62.00748951048723,2659100
2016-01-27,62.02272033691406,62.076036946019805,61.885619654774345,61.96178540905762,1734400
2016-01-28,62.06843566894531,62.098903141238765,61.97703906314112,62.00750653543457,1487600
2016-01-29,62.251251220703125,62.30456785362732,62.19031626562486,62.274100376088185,3634300
2016-02-01,62.124515533447266,62.30770451400451,62.078719744176134,62.2237416846923,2255300
2016-02-02,62.3382568359375,62.3764238881347,62.26956313015201,62.3382568359375,2554600
2016-02-03,62.384063720703125,62.53672029540799,62.25429922638144,62.330633337208916,3238200
2016-02-04,62.429832458496094,62.483262818822595,62.35350420424001,62.39166541963179,1179000
2016-02-05,62.36878204345703,62.43748156470964,62.28481919718933,62.36114746921255,2360200
2016-02-08,62.63595199584961,62.697016960492626,62.47566083126836,62.52909121946211,2519500
2016-02-09,62.628353118896484,62.75811186305591,62.56728812512323,62.75047728296467,2354500
2016-02-10,62.758087158203125,62.76572173528899,62.52909643343526,62.66648970360077,2553900
2016-02-11,62.79623031616211,63.03285554988585,62.75806908867234,62.97179059773299,1887700
2016-02-12,62.59016036987305,62.742816968214065,62.5061974937427,62.71229030732661,1474600
2016-02-16,62.4985466003418,62.536713651700786,62.43748747103161,62.506181175308484,1488800
2016-02-17,62.4832763671875,62.49853969195929,62.330619825574544,62.44510932004737,2158200
2016-02-18,62.69700622558594,62.70464080072802,62.48328470940408,62.48328470940408,1819100
2016-02-19,62.61302947998047,62.704626890942706,62.59013158310822,62.635927376852706,1862600
2016-02-22,62.628353118896484,62.65887979230478,62.56728812512323,62.628353118896484,1596900
2016-02-23,62.66649627685547,62.76572831895241,62.5138396599817,62.54437214805178,2243700
2016-02-24,62.71229553222656,62.96417835812738,62.674128467723435,62.77335468256457,2434300
2016-02-25,62.803932189941406,62.887895133255284,62.765770921559124,62.77339968114722,2407600
2016-02-26,62.742794036865234,62.75042861103477,62.6130353933522,62.68173491393039,1628400
2016-02-29,62.781002044677734,62.83443245177665,62.68940456530346,62.68940456530346,1827800
2016-03-01,62.57063674926758,62.84597555982908,62.50945488539403,62.84597555982908,2546300
2016-03-02,62.53242492675781,62.57066287824911,62.44829326422134,62.52477500238652,2137300
2016-03-03,62.5629768371582,62.67005236582597,62.51708315688725,62.547676998675,2750500
2016-03-04,62.53242492675781,62.616556589294284,62.44829326422134,62.6012567405517,1147700
2016-03-07,62.51708984375,62.54768368881008,62.46355207368969,62.494145918749766,1303200
2016-03-08,62.7236328125,62.81540856513636,62.71598288805276,62.76952068881818,1713100
2016-03-09,62.61653137207031,62.71595700812563,62.59358160819887,62.63182537947104,2010000
2016-03-10,62.585933685302734,62.73124716983212,62.53239590991193,62.68535931526283,1785600
2016-03-11,62.5018196105957,62.63948904813725,62.5018196105957,62.63948904813725,1422300
2016-03-14,62.63947677612305,62.69301455605693,62.56299506695755,62.585938996189164,1534200
2016-03-15,62.57829666137695,62.723616011035396,62.55535272936374,62.70067207902218,1870200
2016-03-16,62.82301712036133,62.82301712036133,62.49414060788812,62.53238436975802,1402900
2016-03-17,62.960689544677734,62.97598354905951,62.853614008468114,62.876557932630305,1571000
2016-03-18,63.01424789428711,63.06778567987826,62.96071010869596,63.01424789428711,1219400
2016-03-21,62.899539947509766,62.945433658805555,62.87659600945317,62.945433658805555,1613600
2016-03-22,62.884239196777344,63.037202657555305,62.861295261178846,63.014258721956814,2150200
2016-03-23,63.021881103515625,63.02953102376593,62.8918616351577,62.92244964580003,1234500
2016-03-24,62.945438385009766,63.113695888452426,62.87660073048876,63.113695888452426,1752300
2016-03-28,62.97602462768555,63.05251220502371,62.930136749428954,62.93778667419935,2369600
2016-03-29,63.23603439331055,63.28192224605299,63.03717730612722,63.06012123249844,1841800
2016-03-30,63.21312713623047,63.28195895527277,63.12899546727897,63.19782728632127,1624300
2016-03-31,63.33545684814453,63.419588464079695,63.243681147254804,63.26662507247723,3037600
2016-04-01,63.406734466552734,63.4527183794263,63.25344501131613,63.34541868445809,3027400
2016-04-04,63.406734466552734,63.5063682269104,63.38373666272113,63.43738651020523,1452400
2016-04-05,63.521671295166016,63.605979003232825,63.52167129516601,63.58298705510419,2149200
2016-04-06,63.49106979370117,63.55238560808628,63.460417733906525,63.53705957818896,1833100
2016-04-07,63.6979866027832,63.7286444990971,63.61367884976895,63.67499464239674,1533400
2016-04-08,63.64433288574219,63.667324844734075,63.590683032295956,63.65965890927162,1402100
2016-04-11,63.63665008544922,63.66730797177868,63.56000829332252,63.605992199119754,1214400
2016-04-12,63.537010192871094,63.59832595959739,63.475694426144806,63.55233621085599,2388000
2016-04-13,63.57535171508789,63.613675545338474,63.46039191912719,63.51404177304069,1749400
2016-04-14,63.521671295166016,63.59831891878508,63.498679347037374,63.57532112326374,1617200
2016-04-15,63.66730499267578,63.7209548293935,63.58299727106314,63.60598922288593,1181000
2016-04-18,63.64433288574219,63.64433288574219,63.5830170968335,63.62900101481728,1395400
2016-04-19,63.68264389038086,63.68264389038086,63.56768410801788,63.64432591205814,1163600
2016-04-20,63.50634002685547,63.72860525270532,63.50634002685546,63.69794737527166,2388600
2016-04-21,63.429718017578125,63.5063598113428,63.36840224360876,63.4603759045628,1683900
2016-04-22,63.406734466552734,63.52169424873666,63.39140259733166,63.475710335863084,5115300
2016-04-25,63.33011245727539,63.43741219568871,63.32245236695814,63.39909420191092,2483300
2016-04-26,63.2381591796875,63.3607849744152,63.1845092981069,63.3607849744152,1689600
2016-04-27,63.429718017578125,63.46803599076343,63.268768496454086,63.31475240323408,1456400
2016-04-28,63.54472732543945,63.590711263838124,63.41442975431311,63.44508766237825,1625800
2016-04-29,63.59072494506836,63.59839088558345,63.47575922693931,63.514083082115434,2856900
2016-05-02,63.47861099243164,63.570761041154995,63.45556762127008,63.570761041154995,2443700
2016-05-03,63.65520095825195,63.708957076889455,63.61680121966339,63.70127595737624,1765500
2016-05-04,63.67823028564453,63.74734863443813,63.60911779582769,63.69359252269945,2868300
2016-05-05,63.79342269897461,63.81646019524486,63.63983548452186,63.7089479733326,1270700
2016-05-06,63.76268768310547,63.81644378023434,63.71661270241649,63.793406289889845,1520600
2016-05-09,63.80878448486328,63.84718422121933,63.76270948841776,63.824146722996566,1373200
2016-05-10,63.80878448486328,63.862546459352615,63.76270948841776,63.80878448486328,1889300
2016-05-11,63.82410430908203,63.93929758262202,63.79338571220648,63.84714179199537,2381000
2016-05-12,63.831790924072266,63.877865893869696,63.785710095301056,63.81642869482394,1653300
2016-05-13,63.90092086791992,63.92395835912381,63.808765044129,63.86252700223857,1397400
2016-05-16,63.76268768310547,63.854843503458596,63.755006566665585,63.854843503458596,3132000
2016-05-17,63.7166748046875,63.83954349260537,63.69363729188921,63.83954349260537,1735900
2016-05-18,63.417118072509766,63.67821746008718,63.37103722960301,63.67821746008718,1685900
2016-05-19,63.48624801635742,63.50161025454505,63.4248107815613,63.455529398959364,1464000
2016-05-20,63.48624801635742,63.56304163036398,63.447854138842736,63.4785727562408,2044000
2016-05-23,63.50163269042969,63.56306408795307,63.45555181856308,63.53235131868101,1310700
2016-05-24,63.470855712890625,63.50924956867454,63.401737398121384,63.50157431290208,2656800
2016-05-25,63.4478645324707,63.50929591835293,63.42482117141444,63.48625841627483,1474800
2016-05-26,63.55537796020508,63.60145296521581,63.48625959371072,63.52465933720517,1571700
2016-05-27,63.53230667114258,63.59373802549487,63.47086945781514,63.586062768060295,2045600
2016-05-31,63.58607864379883,63.65519113181637,63.43248557213217,63.47856642312047,1361400
2016-06-01,63.608428955078125,63.700767456752736,63.5622538332781,63.66998599920696,1625600
2016-06-02,63.731529235839844,63.78539530217199,63.66227538096748,63.6776631695077,1503200
2016-06-03,64.13166046142578,64.15475094496819,64.0008437428161,64.03932201109399,1964500
2016-06-06,64.03160095214844,64.06238238093043,63.97003809458448,64.04699460201805,1603100
2016-06-07,64.03936004638672,64.100922963812,64.02396638154893,64.0855292989742,1283100
2016-06-08,64.11630249023438,64.1239993216608,64.06243641217374,64.1009146983437,1374500
2016-06-09,64.17782592773438,64.23169197266519,64.15474131861525,64.23169197266519,1611200
2016-06-10,64.23944091796875,64.31639163445018,64.20096262424636,64.24713187994256,1575300
2016-06-13,64.25476837158203,64.31633123533918,64.23938059112166,64.30093758392097,1681500
2016-06-14,64.24712371826172,64.34716492084578,64.23173592530557,64.34716492084578,1524200
2016-06-15,64.3932876586914,64.44715370157378,64.28555557292664,64.30094335476802,1345100
2016-06-16,64.46255493164062,64.57029291084012,64.40099792047465,64.50103320070899,1111400
2016-06-17,64.3702621459961,64.43951603429886,64.32408701616384,64.4164314048646,1860800
2016-06-20,64.22400665283203,64.2778727074139,64.20861886764848,64.2394003089752,2347500
2016-06-21,64.13935089111328,64.25477981347296,64.12396310791279,64.23939203027248,1785100
2016-06-22,64.16242980957031,64.19321124419955,64.11626059310564,64.16242980957031,1337700
2016-06-23,64.04705047607422,64.15478263531709,64.03935364442478,64.0778260607473,1152800
2016-06-24,64.40868377685547,64.5779787538141,64.3855991656264,64.51641587656384,2030400
2016-06-27,64.73188781738281,64.77036021355656,64.64724032645759,64.76266925689738,2465500
2016-06-28,64.80887603759766,64.83196066287135,64.73192532969777,64.83196066287135,2971800
2016-06-29,64.78575897216797,64.89349108347568,64.73958387377913,64.88579425525091,2425700
2016-06-30,64.87042236328125,64.95506988161341,64.78577484494909,64.80116263420895,3362300
2016-07-01,65.05085754394531,65.13567008158644,64.9506213363295,65.10482862404362,2531600
2016-07-05,65.27442932128906,65.31297671701638,65.14335170508397,65.22816421105017,3193800
2016-07-06,65.39006042480469,65.39006042480469,65.25127689490544,65.33608937886625,1936800
2016-07-07,65.2821044921875,65.35920512969557,65.21271568315072,65.2821044921875,2032500
2016-07-08,65.45173645019531,65.47486605569047,65.289823329327,65.38234763370984,1748000
2016-07-11,65.2590103149414,65.41321167366554,65.23588069937327,65.39008205809739,2617100
2016-07-12,64.9968490600586,65.17417998587287,64.94287801101905,65.17417998587287,1775400
2016-07-13,65.11251831054688,65.17420121022322,65.09710052683033,65.15878342650667,1352500
2016-07-14,65.0123062133789,65.06627729510596,64.95062329643177,64.99688842534549,1621500
2016-07-15,64.8041000366211,64.96601319764007,64.76554676296739,64.96601319764007,2233900
2016-07-18,64.82721710205078,64.92744735878806,64.7655342291036,64.91973552906903,2155800
2016-07-19,64.9274673461914,64.94289101037752,64.85036667247387,64.89662590022351,1559600
2016-07-20,64.85804748535156,64.88888891656913,64.80407645132121,64.88888891656913,1688100
2016-07-21,64.93519592285156,64.94290775693324,64.72701757948735,64.80412415549239,2076000
2016-07-22,64.94291687011719,64.98146428112305,64.83496882504339,64.87352211845594,1612000
2016-07-25,64.9043197631836,64.98142041555538,64.87347832575433,64.94287303057085,1204600
2016-07-26,64.8966293334961,64.97373001129255,64.85037010329916,64.97373001129255,2385100
2016-07-27,65.08937072753906,65.08937072753906,64.91974574145225,64.93516940331656,1575400
2016-07-28,65.05085754394531,65.11253457662441,64.97375095888498,65.04314570895797,1418900
2016-07-29,65.2590103149414,65.2590103149414,65.10480895621727,65.14335635469591,2757900
2016-08-01,65.0542984008789,65.23198165913607,65.04657150428636,65.08520009335385,3705700
2016-08-02,64.99246978759766,65.0851748290369,64.93067232053106,65.03109836167057,4575700
2016-08-03,64.99246978759766,65.03109836167057,64.87659585316473,64.99246978759766,3472400
2016-08-04,65.10836029052734,65.18561155744571,65.07745860498122,65.10063339566734,1202000
2016-08-05,64.89202880859375,65.08515984671456,64.87658091885636,65.08515984671456,2018700
2016-08-08,64.89977264404297,64.94612221924733,64.7993407059094,64.86114406877728,1843100
2016-08-09,65.08521270751953,65.08521270751953,64.93071010909583,64.93843111328957,2262700
2016-08-10,65.17017364501953,65.1933484392558,65.08519547022338,65.1315450586959,1672200
2016-08-11,65.000244140625,65.19337536421703,64.95389453301001,65.19337536421703,1760100
2016-08-12,65.14698791503906,65.25514086591663,65.13153412554581,65.20879128522446,1606000
2016-08-15,65.03884887695312,65.13927495456673,65.0311219805536,65.06202367225664,1942500
2016-08-16,65.00792694091797,65.06973030507766,64.97702525883811,65.06200341108439,2163100
2016-08-17,65.10836029052734,65.15470987189958,65.00793423292285,65.03883591846898,2024600
2016-08-18,65.1778564453125,65.20875811468608,65.0774245463757,65.13922788512284,1750900
2016-08-19,65.04657745361328,65.09293294351309,64.95387826160511,65.0620312482118,1995100
2016-08-22,65.13920593261719,65.16238070336456,65.06968162037506,65.11603116186981,1388100
2016-08-23,65.17017364501953,65.23969802772832,65.13927195473958,65.23197702557941,1668300
2016-08-24,65.16241455078125,65.23966579136217,65.13923976799616,65.22421790080273,2083300
2016-08-25,65.09292602539062,65.18562520754666,65.08519912891259,65.13927561646864,1737800
2016-08-26,64.93067169189453,65.2705783860951,64.93067169189453,65.18560023907175,2874500
2016-08-29,65.15470123291016,65.15470123291016,65.03110040100802,65.0697289762923,1446800
2016-08-30,65.10061645507812,65.17014670293709,65.06972067146563,65.17014670293709,4750700
2016-08-31,65.0542984008789,65.16245137759363,65.0542984008789,65.12382868242133,1911900
2016-09-01,65.14411926269531,65.16733984220119,64.94286439774598,64.94286439774598,3108600
2016-09-02,65.0511703491211,65.1208320226473,64.97376652113634,65.1208320226473,1797500
2016-09-06,65.24467468261719,65.29111579247224,65.03567787720388,65.09760329403247,4316100
2016-09-07,65.25242614746094,65.32982997677561,65.23694183827782,65.32982997677561,1849500
2016-09-08,65.0047607421875,65.18278904229197,64.91961471847272,65.15182631498328,3475600
2016-09-09,64.7183609008789,64.87316863417546,64.6873981731123,64.79576476752719,2888900
2016-09-12,64.74156188964844,64.77252460805057,64.64093748399253,64.67190020239467,3191000
2016-09-13,64.55577087402344,64.84216559312009,64.47062490198584,64.84216559312009,2669800
2016-09-14,64.64095306396484,64.71061476800871,64.55580704422049,64.57128545438486,2124500
2016-09-15,64.69512176513672,64.71834232791369,64.55579248294015,64.60997576459799,1817200
2016-09-16,64.74930572509766,64.78026844430289,64.67190187985197,64.74930572509766,1307800
2016-09-19,64.70284271240234,64.7647681355177,64.67962215511743,64.74154757823278,1558100
2016-09-20,64.7183609008789,64.83446965361956,64.7183609008789,64.75706578697128,1260900
2016-09-21,64.9041519165039,64.9041519165039,64.65645592146443,64.67194024301972,1979800
2016-09-22,65.03569793701172,65.09762337294079,64.95055784452752,64.97377840661727,1473900
2016-09-23,65.02020263671875,65.08212805655785,65.00472423452551,65.04342319277514,1441500
2016-09-26,65.12862396240234,65.15184453799458,65.05896223562567,65.08218281121789,1709200
2016-09-27,65.20597839355469,65.2291989515351,65.12083241060415,65.22146270256401,2458100
2016-09-28,65.20597839355469,65.25242541504907,65.15953727759387,65.20597839355469,2284600
2016-09-29,65.21376037597656,65.26020152030031,65.10539376886301,65.1286143410249,2886200
2016-09-30,65.12862396240234,65.23699058552477,65.03573575449539,65.21377000993255,1663600
2016-10-03,65.0595474243164,65.15261363529632,65.02076835719438,65.1060775713789,1509200
2016-10-04,64.8424301147461,65.02855670959792,64.83467311421042,65.02079970906225,1815500
2016-10-05,64.73387145996094,64.8889760071103,64.71060636957445,64.88122492155428,2666100
2016-10-06,64.71057891845703,64.8036392405255,64.6640428405661,64.72608699984954,1148500
2016-10-07,64.76487731933594,64.78038540342007,64.60976689420606,64.77262840294914,1783300
2016-10-10,64.69507598876953,64.70283298922126,64.60976673437357,64.6640539038203,1425500
2016-10-11,64.59422302246094,64.7027973014687,64.58646602628768,64.66401823745689,1476700
